video_path,label,dataset,group_id,split,action_labels,license_status
datasets/private/scfd/noFight/nofi088.mp4,0,scfd,scfd:nofi088,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi089.mp4,0,scfd,scfd:nofi089,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi090.mp4,0,scfd,scfd:nofi090,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi091.mp4,0,scfd,scfd:nofi091,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi092.mp4,0,scfd,scfd:nofi092,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi093.mp4,0,scfd,scfd:nofi093,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi094.mp4,0,scfd,scfd:nofi094,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi095.mp4,0,scfd,scfd:nofi095,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi096.mp4,0,scfd,scfd:nofi096,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi097.mp4,0,scfd,scfd:nofi097,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi098.mp4,0,scfd,scfd:nofi098,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi099.mp4,0,scfd,scfd:nofi099,val,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi100.mp4,0,scfd,scfd:nofi100,val,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi101.mp4,0,scfd,scfd:nofi101,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi102.mp4,0,scfd,scfd:nofi102,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi103.mp4,0,scfd,scfd:nofi103,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi104.mp4,0,scfd,scfd:nofi104,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi105.mp4,0,scfd,scfd:nofi105,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi106.mp4,0,scfd,scfd:nofi106,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi107.mp4,0,scfd,scfd:nofi107,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi108.mp4,0,scfd,scfd:nofi108,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi109.mp4,0,scfd,scfd:nofi109,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi110.mp4,0,scfd,scfd:nofi110,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi111.mp4,0,scfd,scfd:nofi111,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi112.mp4,0,scfd,scfd:nofi112,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi113.mp4,0,scfd,scfd:nofi113,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi114.mp4,0,scfd,scfd:nofi114,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi115.mp4,0,scfd,scfd:nofi115,val,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi116.mp4,0,scfd,scfd:nofi116,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi117.mp4,0,scfd,scfd:nofi117,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi118.mp4,0,scfd,scfd:nofi118,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi119.mp4,0,scfd,scfd:nofi119,val,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi120.mp4,0,scfd,scfd:nofi120,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi121.mp4,0,scfd,scfd:nofi121,val,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi122.mp4,0,scfd,scfd:nofi122,val,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi123.mp4,0,scfd,scfd:nofi123,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi124.mp4,0,scfd,scfd:nofi124,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi125.mp4,0,scfd,scfd:nofi125,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi126.mp4,0,scfd,scfd:nofi126,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi127.mp4,0,scfd,scfd:nofi127,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi128.mp4,0,scfd,scfd:nofi128,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi129.mp4,0,scfd,scfd:nofi129,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi130.mp4,0,scfd,scfd:nofi130,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi131.mp4,0,scfd,scfd:nofi131,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi132.mp4,0,scfd,scfd:nofi132,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi133.mp4,0,scfd,scfd:nofi133,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi134.mp4,0,scfd,scfd:nofi134,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi135.mp4,0,scfd,scfd:nofi135,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi136.mp4,0,scfd,scfd:nofi136,val,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi137.mp4,0,scfd,scfd:nofi137,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi138.mp4,0,scfd,scfd:nofi138,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi139.mp4,0,scfd,scfd:nofi139,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi140.mp4,0,scfd,scfd:nofi140,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi141.mp4,0,scfd,scfd:nofi141,val,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi142.mp4,0,scfd,scfd:nofi142,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi143.mp4,0,scfd,scfd:nofi143,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi144.mp4,0,scfd,scfd:nofi144,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi145.mp4,0,scfd,scfd:nofi145,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi146.mp4,0,scfd,scfd:nofi146,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi147.mp4,0,scfd,scfd:nofi147,train,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi148.mp4,0,scfd,scfd:nofi148,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi149.mp4,0,scfd,scfd:nofi149,val,non-fight,research-only-third-party-video-rights-unverified
datasets/private/scfd/noFight/nofi150.mp4,0,scfd,scfd:nofi150,test,non-fight,research-only-third-party-video-rights-unverified
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/1.mp4,0,airtlab,airtlab:non-violent:1,train,"hug,highfive",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/10.mp4,0,airtlab,airtlab:non-violent:10,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/11.mp4,0,airtlab,airtlab:non-violent:11,train,highfive,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/12.mp4,0,airtlab,airtlab:non-violent:12,train,"hug,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/13.mp4,0,airtlab,airtlab:non-violent:13,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/14.mp4,0,airtlab,airtlab:non-violent:14,val,friendly punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/15.mp4,0,airtlab,airtlab:non-violent:15,val,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/16.mp4,0,airtlab,airtlab:non-violent:16,train,jump,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/17.mp4,0,airtlab,airtlab:non-violent:17,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/18.mp4,0,airtlab,airtlab:non-violent:18,val,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/19.mp4,0,airtlab,airtlab:non-violent:19,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/2.mp4,0,airtlab,airtlab:non-violent:2,train,"highfive,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/20.mp4,0,airtlab,airtlab:non-violent:20,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/21.mp4,0,airtlab,airtlab:non-violent:21,test,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/22.mp4,0,airtlab,airtlab:non-violent:22,train,"greet,handgestures",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/23.mp4,0,airtlab,airtlab:non-violent:23,train,jump,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/24.mp4,0,airtlab,airtlab:non-violent:24,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/25.mp4,0,airtlab,airtlab:non-violent:25,train,"hug,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/26.mp4,0,airtlab,airtlab:non-violent:26,val,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/27.mp4,0,airtlab,airtlab:non-violent:27,train,"handgestures,highfive",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/28.mp4,0,airtlab,airtlab:non-violent:28,val,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/29.mp4,0,airtlab,airtlab:non-violent:29,train,"hug,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/3.mp4,0,airtlab,airtlab:non-violent:3,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/30.mp4,0,airtlab,airtlab:non-violent:30,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/31.mp4,0,airtlab,airtlab:non-violent:31,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/32.mp4,0,airtlab,airtlab:non-violent:32,train,"hug,greet,jump",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/33.mp4,0,airtlab,airtlab:non-violent:33,train,"jump,greet,hug",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/34.mp4,0,airtlab,airtlab:non-violent:34,val,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/35.mp4,0,airtlab,airtlab:non-violent:35,test,jump,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/36.mp4,0,airtlab,airtlab:non-violent:36,train,"hug,jump",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/37.mp4,0,airtlab,airtlab:non-violent:37,train,"hug,jump",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/38.mp4,0,airtlab,airtlab:non-violent:38,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/39.mp4,0,airtlab,airtlab:non-violent:39,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/4.mp4,0,airtlab,airtlab:non-violent:4,test,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/40.mp4,0,airtlab,airtlab:non-violent:40,test,"greet,highfive",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/41.mp4,0,airtlab,airtlab:non-violent:41,test,"highfive,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/42.mp4,0,airtlab,airtlab:non-violent:42,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/43.mp4,0,airtlab,airtlab:non-violent:43,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/44.mp4,0,airtlab,airtlab:non-violent:44,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/45.mp4,0,airtlab,airtlab:non-violent:45,test,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/46.mp4,0,airtlab,airtlab:non-violent:46,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/47.mp4,0,airtlab,airtlab:non-violent:47,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/48.mp4,0,airtlab,airtlab:non-violent:48,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/49.mp4,0,airtlab,airtlab:non-violent:49,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/5.mp4,0,airtlab,airtlab:non-violent:5,train,"jump,hug",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/50.mp4,0,airtlab,airtlab:non-violent:50,val,"greet,handgestures",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/51.mp4,0,airtlab,airtlab:non-violent:51,train,"greet,walk",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/52.mp4,0,airtlab,airtlab:non-violent:52,test,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/53.mp4,0,airtlab,airtlab:non-violent:53,train,"walk,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/54.mp4,0,airtlab,airtlab:non-violent:54,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/55.mp4,0,airtlab,airtlab:non-violent:55,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/56.mp4,0,airtlab,airtlab:non-violent:56,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/57.mp4,0,airtlab,airtlab:non-violent:57,test,"greet,handshake",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/58.mp4,0,airtlab,airtlab:non-violent:58,val,"jump,greet,hug",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/59.mp4,0,airtlab,airtlab:non-violent:59,train,"handgestures,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/6.mp4,0,airtlab,airtlab:non-violent:6,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/60.mp4,0,airtlab,airtlab:non-violent:60,val,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/7.mp4,0,airtlab,airtlab:non-violent:7,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/8.mp4,0,airtlab,airtlab:non-violent:8,test,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam1/9.mp4,0,airtlab,airtlab:non-violent:9,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/1.mp4,0,airtlab,airtlab:non-violent:1,train,"hug,highfive",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/10.mp4,0,airtlab,airtlab:non-violent:10,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/11.mp4,0,airtlab,airtlab:non-violent:11,train,highfive,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/12.mp4,0,airtlab,airtlab:non-violent:12,train,"hug,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/13.mp4,0,airtlab,airtlab:non-violent:13,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/14.mp4,0,airtlab,airtlab:non-violent:14,val,friendly punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/15.mp4,0,airtlab,airtlab:non-violent:15,val,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/16.mp4,0,airtlab,airtlab:non-violent:16,train,jump,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/17.mp4,0,airtlab,airtlab:non-violent:17,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/18.mp4,0,airtlab,airtlab:non-violent:18,val,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/19.mp4,0,airtlab,airtlab:non-violent:19,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/2.mp4,0,airtlab,airtlab:non-violent:2,train,"highfive,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/20.mp4,0,airtlab,airtlab:non-violent:20,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/21.mp4,0,airtlab,airtlab:non-violent:21,test,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/22.mp4,0,airtlab,airtlab:non-violent:22,train,"greet,handgestures",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/23.mp4,0,airtlab,airtlab:non-violent:23,train,jump,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/24.mp4,0,airtlab,airtlab:non-violent:24,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/25.mp4,0,airtlab,airtlab:non-violent:25,train,"hug,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/26.mp4,0,airtlab,airtlab:non-violent:26,val,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/27.mp4,0,airtlab,airtlab:non-violent:27,train,"handgestures,highfive",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/28.mp4,0,airtlab,airtlab:non-violent:28,val,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/29.mp4,0,airtlab,airtlab:non-violent:29,train,"hug,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/3.mp4,0,airtlab,airtlab:non-violent:3,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/30.mp4,0,airtlab,airtlab:non-violent:30,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/31.mp4,0,airtlab,airtlab:non-violent:31,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/32.mp4,0,airtlab,airtlab:non-violent:32,train,"hug,greet,jump",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/33.mp4,0,airtlab,airtlab:non-violent:33,train,"jump,greet,hug",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/34.mp4,0,airtlab,airtlab:non-violent:34,val,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/35.mp4,0,airtlab,airtlab:non-violent:35,test,jump,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/36.mp4,0,airtlab,airtlab:non-violent:36,train,"hug,jump",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/37.mp4,0,airtlab,airtlab:non-violent:37,train,"hug,jump",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/38.mp4,0,airtlab,airtlab:non-violent:38,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/39.mp4,0,airtlab,airtlab:non-violent:39,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/4.mp4,0,airtlab,airtlab:non-violent:4,test,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/40.mp4,0,airtlab,airtlab:non-violent:40,test,"greet,highfive",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/41.mp4,0,airtlab,airtlab:non-violent:41,test,"highfive,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/42.mp4,0,airtlab,airtlab:non-violent:42,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/43.mp4,0,airtlab,airtlab:non-violent:43,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/44.mp4,0,airtlab,airtlab:non-violent:44,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/45.mp4,0,airtlab,airtlab:non-violent:45,test,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/46.mp4,0,airtlab,airtlab:non-violent:46,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/47.mp4,0,airtlab,airtlab:non-violent:47,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/48.mp4,0,airtlab,airtlab:non-violent:48,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/49.mp4,0,airtlab,airtlab:non-violent:49,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/5.mp4,0,airtlab,airtlab:non-violent:5,train,"jump,hug",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/50.mp4,0,airtlab,airtlab:non-violent:50,val,"greet,handgestures",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/51.mp4,0,airtlab,airtlab:non-violent:51,train,"greet,walk",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/52.mp4,0,airtlab,airtlab:non-violent:52,test,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/53.mp4,0,airtlab,airtlab:non-violent:53,train,"walk,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/54.mp4,0,airtlab,airtlab:non-violent:54,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/55.mp4,0,airtlab,airtlab:non-violent:55,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/56.mp4,0,airtlab,airtlab:non-violent:56,train,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/57.mp4,0,airtlab,airtlab:non-violent:57,test,"greet,handshake",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/58.mp4,0,airtlab,airtlab:non-violent:58,val,"jump,greet,hug",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/59.mp4,0,airtlab,airtlab:non-violent:59,train,"handgestures,greet",research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/6.mp4,0,airtlab,airtlab:non-violent:6,train,hug,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/60.mp4,0,airtlab,airtlab:non-violent:60,val,handgestures,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/7.mp4,0,airtlab,airtlab:non-violent:7,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/8.mp4,0,airtlab,airtlab:non-violent:8,test,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/non-violent/cam2/9.mp4,0,airtlab,airtlab:non-violent:9,train,greet,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/1.mp4,1,airtlab,airtlab:violent:1,test,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/10.mp4,1,airtlab,airtlab:violent:10,test,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/100.mp4,1,airtlab,airtlab:violent:100,test,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/101.mp4,1,airtlab,airtlab:violent:101,val,"fight,punch,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/102.mp4,1,airtlab,airtlab:violent:102,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/103.mp4,1,airtlab,airtlab:violent:103,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/104.mp4,1,airtlab,airtlab:violent:104,test,"club,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/105.mp4,1,airtlab,airtlab:violent:105,train,"club,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/106.mp4,1,airtlab,airtlab:violent:106,train,"choke,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/107.mp4,1,airtlab,airtlab:violent:107,test,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/109.mp4,1,airtlab,airtlab:violent:109,train,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/11.mp4,1,airtlab,airtlab:violent:11,train,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/111.mp4,1,airtlab,airtlab:violent:111,train,"club,fight,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/112.mp4,1,airtlab,airtlab:violent:112,test,"push,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/113.mp4,1,airtlab,airtlab:violent:113,train,"push,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/115.mp4,1,airtlab,airtlab:violent:115,train,"push,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/12.mp4,1,airtlab,airtlab:violent:12,train,push,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/13.mp4,1,airtlab,airtlab:violent:13,train,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/15.mp4,1,airtlab,airtlab:violent:15,test,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/2.mp4,1,airtlab,airtlab:violent:2,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/22.mp4,1,airtlab,airtlab:violent:22,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/23.mp4,1,airtlab,airtlab:violent:23,val,"club,kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/24.mp4,1,airtlab,airtlab:violent:24,train,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/25.mp4,1,airtlab,airtlab:violent:25,val,"club,kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/26.mp4,1,airtlab,airtlab:violent:26,train,"choke,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/27.mp4,1,airtlab,airtlab:violent:27,train,"push,club",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/28.mp4,1,airtlab,airtlab:violent:28,val,"push,club",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/3.mp4,1,airtlab,airtlab:violent:3,val,"slap,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/30.mp4,1,airtlab,airtlab:violent:30,train,"push,club,fight",research-and-education
